GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140415,0,0,0,,,33,-28,0,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140416,0,0,0,,,111,-6,67,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140417,0,0,0,,,172,61,100,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140418,0,0,0,,,106,39,44,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140419,0,0,0,,,178,33,117,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140420,0,0,0,,,261,83,189,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140421,84,0,0,,,256,150,150,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140422,0,0,0,,,156,39,39,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140423,5,0,0,,,106,28,50,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140424,5,0,0,,,178,50,133,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140425,69,0,0,,,211,83,156,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140426,3,0,0,,,156,44,56,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140427,18,0,0,,,161,56,106,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140428,104,0,0,,,144,83,100,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140429,30,0,0,,,194,100,117,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140430,18,0,0,,,117,78,83,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140501,33,0,0,,,100,61,83,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140502,13,0,0,,,128,83,100,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140503,0,0,0,,,200,94,156,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140504,0,0,0,,,161,83,83,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140505,23,0,0,,,150,72,72,,,,,,,,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140506,0,0,0,,,172,72,144,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140507,0,0,0,,,267,111,239,,,,,,,,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140508,0,0,0,,,339,200,217,,,,,,,,,,,,,,
